MILP,166484.73582148552,1.5,15.801260841422147,COMPLETED: you completed 1680 hours of simulated customer cases. 9912 cases started. 9826 cases run to completion.,15.93933224155191,0.7571722922629353,0.038487952298235886,80149,257344,121066,15686,47962,16786,fastest
MILP,149501.89576888084,1.52,13.984777983687238,COMPLETED: you completed 1680 hours of simulated customer cases. 9199 cases started. 9163 cases run to completion.,14.039038731847409,0.7290075918684406,0.031132288598584548,74076,259956,86315,16629,44750,12954,fastest
MILP,161479.80176353455,1.54,15.022897149591529,COMPLETED: you completed 1680 hours of simulated customer cases. 9816 cases started. 9774 cases run to completion.,15.087597268176507,0.8172223744137884,0.051922743084789176,79553,263047,36886,17643,45580,16602,fastest
