MILP,152471.22148418427,1.2,21.988368294244655,COMPLETED: you completed 1680 hours of simulated customer cases. 9544 cases started. 9468 cases run to completion.,22.165046370256807,0.7734962869225377,0.02779827964624966,77499,288671,227884,15731,44203,17946,random
MILP,138811.05484199524,1.22,15.122751988485968,COMPLETED: you completed 1680 hours of simulated customer cases. 9619 cases started. 9452 cases run to completion.,15.39009215351578,0.7737807023833377,0.04152738340582289,77787,346813,126870,20298,49499,8447,random
MILP,132873.40629577637,1.24,14.791998450918381,COMPLETED: you completed 1680 hours of simulated customer cases. 9075 cases started. 8990 cases run to completion.,14.932091078806593,0.7054889879914272,0.05910211590662573,74363,327991,64012,18906,49434,6420,random
