MILP,153321.3313009739,1.3,17.739029905525456,COMPLETED: you completed 1680 hours of simulated customer cases. 9666 cases started. 9573 cases run to completion.,17.912826215130604,0.8145873460241616,0.024574950090431782,78345,300409,128057,17177,45410,16042,random
MILP,142003.06176185608,1.32,15.715035248854903,COMPLETED: you completed 1680 hours of simulated customer cases. 9362 cases started. 9292 cases run to completion.,15.83343078266068,0.7534283872048403,0.02321993272100774,75311,311746,151952,18709,45682,11466,random
MILP,155296.1918478012,1.34,16.34155491905116,COMPLETED: you completed 1680 hours of simulated customer cases. 9647 cases started. 9614 cases run to completion.,16.397659503103323,0.7600067187918753,0.038319245206458394,78666,306657,94546,16638,47754,14583,random
