MILP,132192.33004832268,1.1,18.036238967548687,COMPLETED: you completed 1680 hours of simulated customer cases. 9021 cases started. 8927 cases run to completion.,18.226847509758855,0.7346419197784362,0.036657351660483714,72434,301538,115432,18103,43072,11749,random
MILP,134608.31491947174,1.12,14.604091845515503,COMPLETED: you completed 1680 hours of simulated customer cases. 9349 cases started. 9210 cases run to completion.,14.824890296493429,0.7173310270898858,0.03704348595220434,74401,335054,302750,18374,47441,8959,random
MILP,144421.643563509,1.1400000000000001,15.740649017579951,COMPLETED: you completed 1680 hours of simulated customer cases. 9403 cases started. 9282 cases run to completion.,15.946076134448944,0.7518517245013994,0.04218120585572623,75959,336469,145781,15535,52002,8722,random
