MILP,2115.9865248203278,1.0,Stopped,,139.0757558783171,0.718201810335672,0.15384732002596688,1290,2126,411,402,0
MILP,17694.200486421585,1.0,Stopped,,15.013689884196966,0.7301208054663146,0.08275309468334878,40661,11409,8843,6755,757
