MILP,143355.69415736198,1.1,18.218345557697095,COMPLETED: you completed 1680 hours of simulated customer cases. 9423 cases started. 9387 cases run to completion.,18.288277441612742,0.7425031464354106,0.03933934330967771,77003,296861,317003,17050,47000,13435,fastest
MILP,158544.81918883324,1.11,16.383325623598722,COMPLETED: you completed 1680 hours of simulated customer cases. 9940 cases started. 9846 cases run to completion.,16.539888501928267,0.7981145201845572,0.03630099051992722,80422,324089,273824,13579,55339,11793,fastest
MILP,131481.58452653885,1.12,12.685342291535417,COMPLETED: you completed 1680 hours of simulated customer cases. 9336 cases started. 9249 cases run to completion.,12.804810701691824,0.7188406887538265,0.0424143980608978,75568,316053,248165,20090,48532,7314,fastest
