MILP,2024-06-06 11:22:09,2024-06-06 14:25:39,11010.465606212616,84373.82826901,1.54,496.4586935123601,COMPLETED: you completed 8760 hours of simulated customer cases. 1532 cases started. 1340 cases run to completion.,567.6517651286641,0.6349502905482167,0.04673322396230029,73.67736494002413,20832,135187,62288,17945,2302,0,fastest
MILP,2024-06-06 11:22:09,2024-06-06 15:01:47,13178.779938459396,103541.22141611199,1.5,571.8148534371824,COMPLETED: you completed 8760 hours of simulated customer cases. 1479 cases started. 1302 cases run to completion.,649.5903013570684,0.624336726412835,0.04693765728805217,74.35662320006024,20699,134313,56123,17194,2967,0,fastest
MILP,2024-06-06 11:22:09,2024-06-06 15:37:32,15323.856739997864,124158.729731345,1.52,664.3210177780777,COMPLETED: you completed 8760 hours of simulated customer cases. 1512 cases started. 1339 cases run to completion.,750.0512214852812,0.6365722348465352,0.047079831715875944,76.55766231140818,21103,139098,76687,16918,3625,0,fastest
MILP,2024-06-06 11:22:09,2024-06-06 16:11:07,17338.640729427338,139401.814899947,1.56,672.8001361227987,COMPLETED: you completed 8760 hours of simulated customer cases. 1621 cases started. 1424 cases run to completion.,765.9776311252597,0.6771704154101632,0.05003110968288739,76.00781811615053,22110,150307,87243,17535,3865,0,fastest
MILP,2024-06-06 15:01:48,2024-06-06 18:56:07,14058.503791570663,115557.024997849,1.6,451.32929788107157,COMPLETED: you completed 8760 hours of simulated customer cases. 1544 cases started. 1459 cases run to completion.,477.6558239068517,0.657245226656324,0.04467417365069776,67.7367610645442,21767,148298,58397,17662,3390,0,fastest
MILP,2024-06-06 16:11:07,2024-06-06 18:59:44,10116.776945829391,70608.81775607899,1.6400000000000001,468.3423598281003,COMPLETED: you completed 8760 hours of simulated customer cases. 1486 cases started. 1407 cases run to completion.,494.4159351270241,0.6479712888837549,0.046642858874155965,74.77748128767894,21180,142074,53503,18654,1883,0,fastest
MILP,2024-06-06 15:37:33,2024-06-06 20:29:06,17493.515998601913,142511.94411705798,1.62,714.1323861082792,COMPLETED: you completed 8760 hours of simulated customer cases. 1592 cases started. 1378 cases run to completion.,825.0554189823328,0.6522825831646671,0.04924403734074847,72.80830007426984,21672,143843,85241,17141,3886,0,fastest
MILP,2024-06-06 18:59:45,2024-06-06 23:04:09,14664.85512137413,115842.125635128,1.6800000000000002,574.9574234857,COMPLETED: you completed 8760 hours of simulated customer cases. 1614 cases started. 1321 cases run to completion.,702.3343208538764,0.6410813969807388,0.04990355073928499,76.31840288866603,21003,134759,65894,16329,4150,0,fastest
MILP,2024-06-06 14:25:40,2024-06-06 23:15:19,31778.68551492691,240594.717918938,1.58,1431.9056992192477,COMPLETED: you completed 8760 hours of simulated customer cases. 1740 cases started. 1373 cases run to completion.,1814.7181825645475,0.6425364548726449,0.05240725893520046,79.3172427004721,21630,140815,175085,11020,10109,0,fastest
MILP,2024-06-06 18:56:08,2024-06-07 00:12:46,18998.55613398552,169185.11362244902,1.6600000000000001,677.5712728562415,COMPLETED: you completed 8760 hours of simulated customer cases. 1543 cases started. 1354 cases run to completion.,772.0179393724352,0.6085441233604689,0.04649068085841476,74.86461304210009,20689,133673,75674,14616,5571,0,fastest
